path,key,english,japanese
Audio/english/AudioFile/5/1/511d3409,english,"Site status is negative, Dispatch. Awaiting reassignment."
Audio/english/AudioFile/5/1/5123ee42,english,It's ZEUS! Get him!
Audio/english/AudioFile/5/1/5128e39a,english,Here it comes...!
Audio/english/AudioFile/5/1/51305d9e,english,"Please, let me go."
Audio/english/AudioFile/5/1/5133f091,english,"Nice try, team. "
Audio/english/AudioFile/5/1/5138053a,english,We're under attack!
Audio/english/AudioFile/5/1/51399eb3,english,"Ground search is negative, please advise?"
Audio/english/AudioFile/5/1/513a4325,english,What the hell was that!?
Audio/english/AudioFile/5/1/5141b730,english,"Captain! Captain! God, I think he's dead!"
Audio/english/AudioFile/5/1/51488acb,english,ZEUS situation is under control. Back our teams out.
Audio/english/AudioFile/5/1/51492cb3,english,"People, can we have some order please!"
Audio/english/AudioFile/5/1/515645ab,english,Target acquired!
Audio/english/AudioFile/5/1/5156decf,english,Head shots! Head shots!
Audio/english/AudioFile/5/1/51637414,english,Fire cannon!
Audio/english/AudioFile/5/1/516baad2,english,"Someone, help that guy."
Audio/english/AudioFile/5/1/516c1d3e,english,"It's down there, keep looking. KHOOYA."
Audio/english/AudioFile/5/1/516c62d5,english,Ammo! I need ammo!
Audio/english/AudioFile/5/1/51707e44,english,"10-11, maybe bio-terror! Awaiting confirmation."
Audio/english/AudioFile/5/1/51745833,english,"Let's go, let's go, let's go!"
Audio/english/AudioFile/5/1/51790346,english,I don't think you have the guts.
Audio/english/AudioFile/5/1/5188a012,english,"We don't have to kill him, just get rid of him. Cripple him and get us clear."
Audio/english/AudioFile/5/1/51974220,english,Get back!,下がれ！
Audio/english/AudioFile/5/1/51977ffe,english,Reporting.
Audio/english/AudioFile/5/1/519ef770,english,What did you just do?
Audio/english/AudioFile/5/1/51ac7cd3,english,Bring it on!,持って来い！
Audio/english/AudioFile/5/1/51ad306f,english,"Field reporting negative contact, over."
Audio/english/AudioFile/5/1/51adca7f,english,"Don't be treating me like I'm your boy, motherfucker."
Audio/english/AudioFile/5/1/51b5490b,english,"Heavy payload not having desired effect, Red Crown."
Audio/english/AudioFile/5/1/51bc19fc,english,Get me pertinent info if you have it.
Audio/english/AudioFile/5/1/51bca435,english,The serum! Come up and get it!
Audio/english/AudioFile/5/1/51be3f40,english,Back on track.
Audio/english/AudioFile/5/1/51c305d3,english,Get back!,下がれ！
Audio/english/AudioFile/5/1/51c5ecd0,english,The tank! The tank!
Audio/english/AudioFile/5/1/51dff1f1,english,"Spread out, find it!",散開、見つけ出すんだ！
Audio/english/AudioFile/5/1/51e04628,english,"Recall, recall. Fire stations report in, are we clear?"
Audio/english/AudioFile/5/1/51e12d13,english,Noooo-hooooo!
Audio/english/AudioFile/5/1/51e2f478,english,"Red Crown, confirm last known vector, we'll start from there."
Audio/english/AudioFile/5/1/51e4845b,english,Hostile latched on!
Audio/english/AudioFile/5/1/51e89163,english,Group up here. Respond!
Audio/english/AudioFile/5/1/51ec94ed,english,"Let me do my job, you do yours!"
Audio/english/AudioFile/5/1/51f2133c,english,"I need weapon support, get them up here!"
Audio/english/AudioFile/5/1/51f8722a,english,Check your fire!
Audio/english/AudioFile/5/1/51fd07ee,english,Encountering a lot of resistance. Over!
Audio/english/AudioFile/5/2/520d1a06,english,Aaaagh!
Audio/english/AudioFile/5/2/521a333b,english,Situation has gone to stage Theta.
Audio/english/AudioFile/5/2/521ca624,english,"All points secure. Switching to clear status, over."
Audio/english/AudioFile/5/2/521fdd79,english,Not our job. That's not our fuckin' assignment.
Audio/english/AudioFile/5/2/52290886,english,He's over there!
Audio/english/AudioFile/5/2/522b5814,english,Freeze! You are not allowed in here.
Audio/english/AudioFile/5/2/522f9860,english,Ahhhhh!
Audio/english/AudioFile/5/2/52300ae3,english,"Watch your GPS, coming in hard and fast."
Audio/english/AudioFile/5/2/5236bddf,english,"AW, FUCK!"
Audio/english/AudioFile/5/2/52390a45,english,This motherfucker has got to go down.
Audio/english/AudioFile/5/2/52397e8c,english,They're carriers!
Audio/english/AudioFile/5/2/52408a2c,english,Pull out!
Audio/english/AudioFile/5/2/524dd13c,english,That's where they come from.
Audio/english/AudioFile/5/2/5251d939,english,Don't kill 'em!
Audio/english/AudioFile/5/2/525683a9,english,Hit but will...will maintain.
Audio/english/AudioFile/5/2/525beecc,english,Take us both down!
Audio/english/AudioFile/5/2/526c52f3,english,Charlie Nineteen. My Twenty is clear. We're done here.
Audio/english/AudioFile/5/2/527099aa,english,Fall back! Get clear of the tank! Jesus!
Audio/english/AudioFile/5/2/5271b786,english,"10-54, dispatch -- route medical, over."
Audio/english/AudioFile/5/2/5280a974,english,"Kill, kill, kill!"
Audio/english/AudioFile/5/2/5281fe37,english,Woohoo!
Audio/english/AudioFile/5/2/528e5b90,english,How'd he do that?!
Audio/english/AudioFile/5/2/528e7733,english,"Nope, over."
Audio/english/AudioFile/5/2/52903540,english,"This is Red Crown. All Black Units sound off, over."
Audio/english/AudioFile/5/2/52936c95,english,Habla Ingles? Fuckin' perfect. You must fuckin' leave.
Audio/english/AudioFile/5/2/52945370,english,Nearly finished. Hit it again.
Audio/english/AudioFile/5/2/529af360,english,"Blackjack moving in, ready cannon."
Audio/english/AudioFile/5/2/529eb8d8,english,"Command, we have an unidentified combatant here. Something big. Uploading imagery."
Audio/english/AudioFile/5/2/52a39c9f,english,"Threat factor increased, over."
Audio/english/AudioFile/5/2/52aa4d10,english,Run for your lives!
Audio/english/AudioFile/5/2/52ad4c5e,english,Throttle up. Throttle up!
Audio/english/AudioFile/5/2/52ae7b50,english,"Hold the line, Red Crown, we're in the shit."
Audio/english/AudioFile/5/2/52b08292,english,Motherfuckeeeeerrrrrrrrr!
Audio/english/AudioFile/5/2/52b90d5c,english,Not like this. I don't want to die!
Audio/english/AudioFile/5/2/52c1b21a,english,"Moving in, good to go."
Audio/english/AudioFile/5/2/52c56855,english,No! You're wrong!
Audio/english/AudioFile/5/2/52cefcbf,english,Confirming the kill.
Audio/english/AudioFile/5/2/52d676b9,english,Take anything you want.
Audio/english/AudioFile/5/2/52da547e,english,We got hostiles. It's generating hostiles.
Audio/english/AudioFile/5/2/52da9d8b,english,Wait a minute!
Audio/english/AudioFile/5/2/52deff0e,english,Affirmative.
Audio/english/AudioFile/5/2/52df3364,english,Can we get a MEDEVAC!?
Audio/english/AudioFile/5/2/52e54a29,english,I can smell that son of a bitch.
Audio/english/AudioFile/5/2/52e5ca2d,english,Having trouble with that active pursuit. Give me the status.
Audio/english/AudioFile/5/2/52e7ee51,english,Ragland!
Audio/english/AudioFile/5/2/52e9ca33,english,Four Five coming out.
Audio/english/AudioFile/5/2/52ea6dda,english,*choke*
Audio/english/AudioFile/5/2/52ef45b9,english,Aim for his feet!
Audio/english/AudioFile/5/2/52f68113,english,There he is!
Audio/english/AudioFile/5/2/52fcf7ea,english,"Whoa, suspect, I mean, suspect is onsite!"
Audio/english/AudioFile/5/3/5302092d,english,Hope you got briefed on the REAL mission.
Audio/english/AudioFile/5/3/5305df4e,english,Truck has been damaged. We're down but not out.
Audio/english/AudioFile/5/3/53098fa5,english,"Blackjack at rendezvous, over."
Audio/english/AudioFile/5/3/5311c3ef,english,Y'all see that?
Audio/english/AudioFile/5/3/5318e955,english,"Hey, uh, did someone call 911?"
Audio/english/AudioFile/5/3/531a7139,english,"We are in the Kill Zone and set to engage, over."
Audio/english/AudioFile/5/3/531b8bf4,english,"Use caution, hostile gone risky, over."
Audio/english/AudioFile/5/3/531d12e8,english,"Another burner down, over."
Audio/english/AudioFile/5/3/532000c0,english,Unit placement is a go.
Audio/english/AudioFile/5/3/53220d35,english,Received.
Audio/english/AudioFile/5/3/5322b86b,english,"Ah, fuck. I'm goin to the stockade, dude."
Audio/english/AudioFile/5/3/532411ae,english,Cover me! I'm out!
Audio/english/AudioFile/5/3/532999f1,english,Target is marked. Clear to engage. Pepper it!
Audio/english/AudioFile/5/3/5334873a,english,Aaaaahhh!!!
Audio/english/AudioFile/5/3/533d9904,english,"RED CROWN, we've contained ZEUS."
Audio/english/AudioFile/5/3/534a0877,english,My God. My...God!
Audio/english/AudioFile/5/3/534ba0e5,english,Failure is not acceptable. Turn it around out there. NOW.
Audio/english/AudioFile/5/3/535057d5,english,"Come on, man, please, I got a family!"
Audio/english/AudioFile/5/3/5353ee63,english,"Sweet Jesus, no!"
Audio/english/AudioFile/5/3/53575a3a,english,"Fuck off, you fuck-ball."
Audio/english/AudioFile/5/3/5359be9c,english,"OK, this ends when I'm dead...or I have all the facts."
Audio/english/AudioFile/5/3/536235cb,english,Halt the search and co-ordinate.
Audio/english/AudioFile/5/3/5362d775,english,You're on the edge asshole!
Audio/english/AudioFile/5/3/53708706,english,"I'll tell you one thing, we are in deep shit."
Audio/english/AudioFile/5/3/5370fb4d,english,Someone! Help!
Audio/english/AudioFile/5/3/53752291,english,Ranking officer.
Audio/english/AudioFile/5/3/5379710a,english,"Bulldog Unit is leaving the field, over"
Audio/english/AudioFile/5/3/538402d0,english,"See you in hell, you son of a bitch."
Audio/english/AudioFile/5/3/53859fa0,english,"Left track's taken damage, weapons good."
Audio/english/AudioFile/5/3/53860dd5,english,Something's going on. Let's get down there.
Audio/english/AudioFile/5/3/538955f8,english,I can't take the pain!
Audio/english/AudioFile/5/3/538a2a59,english,"What's your situation, over?"
Audio/english/AudioFile/5/3/538e2b61,english,Just run!
Audio/english/AudioFile/5/3/5390a4a4,english,"Locked on target, over."
Audio/english/AudioFile/5/3/5390a704,english,"Reacquired, target reacquired! Moving in."
Audio/english/AudioFile/5/3/539bd915,english,Break for it!
Audio/english/AudioFile/5/3/539e8b30,english,Is that the fuckin' best you can do?
Audio/english/AudioFile/5/3/53a3851b,english,*ahh*
Audio/english/AudioFile/5/3/53a8166b,english,On point!
Audio/english/AudioFile/5/3/53b0ece2,english,Call the fuckin' cops!
Audio/english/AudioFile/5/3/53ba6eb6,english,Get out of the streets!
Audio/english/AudioFile/5/3/53c78102,english,"Buddy, you'd look real sweet in a hair shirt."
Audio/english/AudioFile/5/3/53cd9d7e,english,"Woo-hooo! Yeeah, you got 'em!"
Audio/english/AudioFile/5/3/53cef3ae,english,Rockets away.
Audio/english/AudioFile/5/3/53d05ed0,english,This is your FINAL WARNING.
Audio/english/AudioFile/5/3/53df2346,english,"Bridgett, Jesus Christ. What the fuck are we doing!?"
Audio/english/AudioFile/5/3/53df9794,english,"Pay attention, man!"
Audio/english/AudioFile/5/3/53e48cf4,english,"Dear God, no! What did I do?"
Audio/english/AudioFile/5/3/53e610b6,english,So many wasted lives.
Audio/english/AudioFile/5/3/53e80d8d,english,I think the game was called off.
Audio/english/AudioFile/5/3/53eb9b34,english,GOD!
Audio/english/AudioFile/5/3/53f36617,english,FUCK! THEY'RE STILL HERE!! MOVE OUT MOVE OUT!!
Audio/english/AudioFile/5/3/53f93166,english,"This is Razorback One, recommend mission abort."
Audio/english/AudioFile/5/3/53fac8d4,english,"Dispatch, we're finished here."
Audio/english/AudioFile/5/3/53fce79f,english,Please! Just let me go!
Audio/english/AudioFile/5/4/5401bd1d,english,He's insane!
Audio/english/AudioFile/5/4/540df605,english,"Heeeeeellp! Heeeellp!! Somebody, help me! Somebody!"
Audio/english/AudioFile/5/4/540f01da,english,"Uh. Sir, we have another red light. Team Three isn't responding either. Sir, please advise.",サー、こちらも交戦中。 Team 3も応答しません。 指示を。
Audio/english/AudioFile/5/4/540f6abc,english,Get out of his way!
Audio/english/AudioFile/5/4/54121cec,english,Back up! Get away from him!
Audio/english/AudioFile/5/4/5412c8f7,english,Let's go!
Audio/english/AudioFile/5/4/5416b2b0,english,"CLEAR SHOTS ONLY, GUYS!"
Audio/english/AudioFile/5/4/54173902,english,Mayday! Mayday! Emergency!
Audio/english/AudioFile/5/4/5421497f,english,Incoming!,来たぞ！
Audio/english/AudioFile/5/4/5426c505,english,Check my tags! It's not me!
Audio/english/AudioFile/5/4/542ad886,english,"Target folding, don't let up!"
Audio/english/AudioFile/5/4/542e005d,english,Don't let them close!
Audio/english/AudioFile/5/4/5433db72,english,Identity protocol! Now!
Audio/english/AudioFile/5/4/54365124,english,"Hang tight, Search Team, awaiting confirmation on a wider grid or suspended operations, over."
Audio/english/AudioFile/5/4/543985b0,english,Testing negative for contact. Damn it!
Audio/english/AudioFile/5/4/54410c66,english,IR shows nothing. Packing in the search.
Audio/english/AudioFile/5/4/544502f6,english,"Son of a bitch! Keep back, this is burner palace! I'm gonna radio this up the chain."
Audio/english/AudioFile/5/4/5449b5a5,english,"Secondary target terminated. Good job, good job, over"
Audio/english/AudioFile/5/4/544a63c2,english,"Confirmed, we'll get the Marines an Intel update."
Audio/english/AudioFile/5/4/544eab07,english,"Red Crown, I am moving in to engage, over."
Audio/english/AudioFile/5/4/54506616,english,"No, thi...this is all a mistake!"
Audio/english/AudioFile/5/4/5452b262,english,"Echo Twelve, reporting hostiles at my Twenty."
Audio/english/AudioFile/5/4/54530b40,english,"All clear, repeat, all clear on scope. "
Audio/english/AudioFile/5/4/545a352c,english,You're really starting to piss me off.
Audio/english/AudioFile/5/4/545c3df1,english,WALKERS! Smoke 'em!
Audio/english/AudioFile/5/4/545cf8af,english,Think fast!
Audio/english/AudioFile/5/4/545f2662,english,Over there! Do you see him!?
Audio/english/AudioFile/5/4/5474da87,english,"Don't fuckin' kill me, motherfucker!"
Audio/english/AudioFile/5/4/547c3613,english,More of them!  And I’m just getting started!,まだ来るか！ だが俺もいい具合にノってきたところだ。
Audio/english/AudioFile/5/4/548a446c,english,No!
Audio/english/AudioFile/5/4/548b6689,english,"Dispatch, this is Charlie Nineteen. I found him!"
Audio/english/AudioFile/5/4/548fe377,english,Confirmed visual of hostile burners.
Audio/english/AudioFile/5/4/5492e15d,english,"I have a clear fire path, launching now!"
Audio/english/AudioFile/5/4/549a5436,english,That's it! Ready? Aim!
Audio/english/AudioFile/5/4/54a33a27,english,Lower deck here. Elevators are prepped with more wings for the fight. Give the word.
Audio/english/AudioFile/5/4/54ac783d,english,Car wreck. This could be a distraction!
Audio/english/AudioFile/5/4/54b49e22,english,"Heavy collateral. Recommend Medevac, RC."
Audio/english/AudioFile/5/4/54bd4761,english,"Voodoo Seven, we have visual on hostile, ready to engage. Tally two on my nose."
Audio/english/AudioFile/5/4/54bd8a58,english,"HQ, we're wasting our time. If he was here, my boys would have smoked him."
Audio/english/AudioFile/5/4/54c21a37,english,We're hit. We've been hit. It's OK. We're good. Quebec Romeo reports Six.
Audio/english/AudioFile/5/4/54c3f7d2,english,"Hey, I see him."
Audio/english/AudioFile/5/4/54c69a71,english,"Tell Willy to warm up some diesel, we got some to-be corpses."
Audio/english/AudioFile/5/4/54c82650,english,Railrod is in on the front. You can go ahead and punch that.
Audio/english/AudioFile/5/4/54c8d171,english,Don't let him touch you!
Audio/english/AudioFile/5/4/54ca2d54,english,"Stand down! That's an order, jerk-off!"
Audio/english/AudioFile/5/4/54d08a56,english,"Sector Seven Three Alpha is clear. All targets down, over."
Audio/english/AudioFile/5/4/54d2b820,english,"Everyone, it's him!"
Audio/english/AudioFile/5/4/54d495a5,english,I was trying to protect the country!
Audio/english/AudioFile/5/4/54db5cdc,english,"Copy, I don't see him. He's in the cover!"
Audio/english/AudioFile/5/4/54df7da3,english,Red Crown to Sigma Command. Secure all locations at stadium control zone. Prepare assault teams at north and south west points of entry. Incursion team 19 is mobile. 12 working up from beneath stadium. Out.,レッドクラウンからSigmaへ。 スタジアム周辺の安全を確保してくれ。 さらに北と南西入場門に攻撃部隊を手配してほしい。 19番隊が機動隊。 12番隊はスタジアム下部だ。 アウト。
Audio/english/AudioFile/5/4/54e373ca,english,*coughing*
Audio/english/AudioFile/5/4/54e86c2e,english,Just hang on!
Audio/english/AudioFile/5/4/54f670f1,english,That looks like him!
Audio/english/AudioFile/5/5/55037533,english,Pour it on! It's on the ropes!
Audio/english/AudioFile/5/5/5508f07b,english,"Check your ammo, reload before you verify!"
Audio/english/AudioFile/5/5/550944c2,english,"Retransmit, out. "
Audio/english/AudioFile/5/5/55119012,english,He's at heading Mike Twenty.
Audio/english/AudioFile/5/5/5516a00b,english,This is some bad shit.
